isin;name;field;reason;detail;euronext_link;amf_geco_search
IT0005585861;HEALTH ITALIA;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005585861-XMIL;https://geco.amf-france.org
IT0005422792;TRENDEVICE;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005422792-XMIL;https://geco.amf-france.org
IE000Y2HN3O9;DONEGAL INVESTMENT GROUP PLC;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IE000Y2HN3O9-XDUB;https://geco.amf-france.org
FR001400UT31;ADOMOS;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400UT31-XPAR;https://geco.amf-france.org
FR0014000JX7;ALCHIMIE SA;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014000JX7-XPAR;https://geco.amf-france.org
FR0010478248;ATARI S.A.;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010478248-XPAR;https://geco.amf-france.org
FR0013410370;AUPLATA MINING GROUP (AMG);broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013410370-XPAR;https://geco.amf-france.org
FR001400IV58;AVENTADOR;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400IV58-XPAR;https://geco.amf-france.org
FR001400OS22;BOOSTHEAT;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400OS22-XPAR;https://geco.amf-france.org
FR001400DIY6;CABASSE S.A.;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400DIY6-XPAR;https://geco.amf-france.org
FR0010907956;CARMAT;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010907956-XPAR;https://geco.amf-france.org
FR0013178712;CERINNOV GROUP;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013178712-XPAR;https://geco.amf-france.org
FR0013335742;COGELEC;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013335742-XPAR;https://geco.amf-france.org
IE0001827264;CRH PLC;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IE0001827264-XDUB;https://geco.amf-france.org
FR0000045122;ENTREPRENDRE;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000045122-XPAR;https://geco.amf-france.org
FR001400PDG8;EUROPLASMA;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400PDG8-XPAR;https://geco.amf-france.org
FR0004034593;FASHION B AIR;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0004034593-XPAR;https://geco.amf-france.org
FR0011052257;GLOBALBIOENERGIES;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011052257-XPAR;https://geco.amf-france.org
FR0011884378;LUCIBEL;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011884378-XPAR;https://geco.amf-france.org
FR0014010856;NEOVACS;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014010856-XPAR;https://geco.amf-france.org
FR0013015583;POULAILLON;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013015583-XPAR;https://geco.amf-france.org
FR0010313486;PRODWARE;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010313486-XPAR;https://geco.amf-france.org
FR0010812230;SIRIUS MEDIA;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010812230-XPAR;https://geco.amf-france.org
FR0000035305;TRACTIAL;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000035305-XPAR;https://geco.amf-france.org
FR0004175099;TRONIC'S MICROSYSTEMS;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0004175099-XPAR;https://geco.amf-france.org
FR0013530102;VEOM Group;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013530102-XPAR;https://geco.amf-france.org
FR001400JXA2;VERGNET;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400JXA2-XPAR;https://geco.amf-france.org
GB00BK6RLF66;AQUILA EUROPEAN RENEWABLES PLC;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/GB00BK6RLF66-XLON;https://geco.amf-france.org
GB00BM9PTW47;RAPID NUTRITION;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/GB00BM9PTW47-XLON;https://geco.amf-france.org
LU1598757687;ARCELORMITTAL SA;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/LU1598757687-XAMS;https://geco.amf-france.org
BE0974293251;AB INBEV;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/BE0974293251-XBRU;https://geco.amf-france.org
NL0011540547;ABN AMRO BANK N.V.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0011540547-XAMS;https://geco.amf-france.org
FR0000120404;ACCOR;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000120404-XPAR;https://geco.amf-france.org
NL0012969182;ADYEN;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0012969182-XAMS;https://geco.amf-france.org
BE0974264930;AGEAS;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/BE0974264930-XBRU;https://geco.amf-france.org
FR0000120073;AIR LIQUIDE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000120073-XPAR;https://geco.amf-france.org
NL0000235190;AIRBUS SE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0000235190-XPAR;https://geco.amf-france.org
NL0013267909;AKZO NOBEL;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0013267909-XAMS;https://geco.amf-france.org
NL0010832176;ARGENX SE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0010832176-XBRU;https://geco.amf-france.org
NL0000334118;ASM International N.V.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0000334118-XAMS;https://geco.amf-france.org
NL0010273215;ASML HOLDING;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0010273215-XAMS;https://geco.amf-france.org
NL0011872643;ASR NEDERLAND;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0011872643-XAMS;https://geco.amf-france.org
FR0000120628;AXA;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000120628-XPAR;https://geco.amf-france.org
FR0000131104;BNP PARIBAS ACT.A;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000131104-XPAR;https://geco.amf-france.org
FR0000120503;BOUYGUES;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000120503-XPAR;https://geco.amf-france.org
FR0006174348;BUREAU VERITAS;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0006174348-XPAR;https://geco.amf-france.org
FR0000125338;CAPGEMINI;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000125338-XPAR;https://geco.amf-france.org
FR0000045072;CREDIT AGRICOLE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000045072-XPAR;https://geco.amf-france.org
FR0000120578;SANOFI;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000120578-XPAR;https://geco.amf-france.org
FR0000121972;SCHNEIDER ELECTRIC SE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000121972-XPAR;https://geco.amf-france.org
NL0000226223;STMICROELECTRONICS;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0000226223-XPAR;https://geco.amf-france.org
FR0000121329;THALES;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000121329-XPAR;https://geco.amf-france.org
FR0000120271;TOTALENERGIES;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000120271-XPAR;https://geco.amf-france.org
BE0003739530;UCB;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/BE0003739530-XBRU;https://geco.amf-france.org
FR0000120172;CARREFOUR;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000120172-XPAR;https://geco.amf-france.org
FR0000120644;DANONE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000120644-XPAR;https://geco.amf-france.org
FR0014003TT8;DASSAULT SYSTEMES;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014003TT8-XPAR;https://geco.amf-france.org
FR0010208488;ENGIE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010208488-XPAR;https://geco.amf-france.org
FR0000121667;ESSILORLUXOTTICA;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000121667-XPAR;https://geco.amf-france.org
FR0014000MR3;EUROFINS SCIENT.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014000MR3-XPAR;https://geco.amf-france.org
NL0006294274;EURONEXT;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0006294274-XPAR;https://geco.amf-france.org
NL0000009165;HEINEKEN;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0000009165-XAMS;https://geco.amf-france.org
NL0011821202;ING GROEP N.V.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0011821202-XAMS;https://geco.amf-france.org
BE0003565737;KBC;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/BE0003565737-XBRU;https://geco.amf-france.org
FR0000121485;KERING;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000121485-XPAR;https://geco.amf-france.org
NL0000009538;KON.PHILIPS N.V.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0000009538-XAMS;https://geco.amf-france.org
NL0011794037;KONINKLIJKE AHOLD DELHAIZE N.V.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0011794037-XAMS;https://geco.amf-france.org
NL0000009082;KPN KON;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0000009082-XAMS;https://geco.amf-france.org
FR0010307819;LEGRAND;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010307819-XPAR;https://geco.amf-france.org
FR0000121014;LVMH;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000121014-XPAR;https://geco.amf-france.org
FR001400AJ45;MICHELIN;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400AJ45-XPAR;https://geco.amf-france.org
NL0010773842;NN GROUP;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0010773842-XAMS;https://geco.amf-france.org
FR0000133308;ORANGE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000133308-XPAR;https://geco.amf-france.org
FR0000120693;PERNOD RICARD;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000120693-XPAR;https://geco.amf-france.org
NL0013654783;PROSUS;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0013654783-XAMS;https://geco.amf-france.org
FR0000130577;PUBLICIS GROUPE SA;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000130577-XPAR;https://geco.amf-france.org
FR0000131906;RENAULT;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000131906-XPAR;https://geco.amf-france.org
FR0000073272;SAFRAN;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000073272-XPAR;https://geco.amf-france.org
FR0000125007;SAINT GOBAIN;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000125007-XPAR;https://geco.amf-france.org
FR0000130809;SOCIETE GENERALE;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000130809-XPAR;https://geco.amf-france.org
NL00150001Q9;STELLANTIS NV;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL00150001Q9-XPAR;https://geco.amf-france.org
FR0013326246;UNIBAIL-RODAMCO-WESTFIELD;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013326246-XPAR;https://geco.amf-france.org
NL0015000IY2;UNIVERSAL MUSIC GROUP;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0015000IY2-XAMS;https://geco.amf-france.org
FR0000124141;VEOLIA ENVIRON.;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000124141-XPAR;https://geco.amf-france.org
FR0000125486;VINCI;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000125486-XPAR;https://geco.amf-france.org
BE0974349814;WAREHOUSES DE PAUW;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/BE0974349814-XBRU;https://geco.amf-france.org
NL0000395903;WOLTERS KLUWER;corporate_status;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0000395903-XAMS;https://geco.amf-france.org
