isin;name;asset_class;pea_type;pea_confidence;provider;country_domicile;region_domicile;category;morningstar_category;geo_exposure;style_factor;distribution_policy;replication_hint;dividend_yield_pct;dividend_data_status;morningstar_rating;perf_1y_pct;perf_3y_pct;perf_5y_pct;rank_cat_1y;rank_cat_3y;rank_cat_5y;perf_data_status;perf_as_of;source;as_of_date;eligible_pea_note;data_enrichment_note;enrichment_as_of;ticker_euronext;ticker_yahoo;mic;currency;mapping_status;ter_pct;aum_m;holdings;volatility_1y_pct;max_drawdown_1y_pct;source_name;source_url;evidence_note;mapping_as_of;original_isin;isin_checksum_before;isin_correction_status;isin_validation_source;isin_validation_as_of;official_benchmark;distribution_frequency;fund_total_assets_eur_m;risk_indicator;tracking_error_1y_pct;tracking_error_3y_pct;tracking_error_5y_pct;official_exchange;isin_checksum_after;ticker_validation_as_of;ticker_validation_wave;ticker_primary;primary_exchange;primary_mic;trading_currency;ticker_identity_status;ticker_confidence_pct;ticker_source_url_final;ticker_source_type;ticker_validated_as_of;ticker_yahoo_final;ticker_yahoo_status;referential_status;referential_actualised_as_of;yahoo_ticker;euronext_symbol;euronext_mic;mm20;mm50;mm100;mm200;rsi14;macd;macd_signal;macd_hist;atr14;bb_mid;bb_upper;bb_lower;rvol20;volatility_20d;volatility_60d;max_drawdown_1y;perf_1m_pct;perf_3m_pct;perf_6m_pct;positive_reversal_flag;last_close;volume;relative_strength
LU0629460675;UBS MSCI EMU Socially Resp ETF EUR dis;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;UBS;Luxembourg;Europe;Actions Zone Euro Grandes Cap.;Actions Zone Euro Grandes Cap.;Eurozone;Blend_or_Broad;DIST;UNKNOWN_CHECK_KIID;;DIST_YIELD_NOT_FETCHED;;16.743493052346526;50.66604963732142;36.58333503091416;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU0629460675.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU0629460675;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;UIMR;Euronext Amsterdam;XAMS;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rAUIMR/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;UIMR.AS;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;UIMR.AS;UIMR;XAMS;145.9210006713867;146.07680114746094;140.5082006072998;137.57950672149659;80.46712637422269;0.8666263038891202;0.3132873976223649;0.5533389062667553;0.6957157679966518;145.9210006713867;149.69339829541693;142.1486030473565;0.637329286798179;9.840543122868619;11.661158937273537;-11.187702725993843;2.5171053429454693;9.1783262059701;9.561404633964754;False;149.8800048828125;21.0;-6.103
IE00BKX55S42;Vanguard FTSE Developed Europe ex UK UCITS ETF EUR Distributing;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;Vanguard;Ireland;Europe;Actions Europe hors UK Gdes Cap.;Actions Europe hors UK Gdes Cap.;Europe;Blend_or_Broad;DIST;PHYSICAL;2.46;OK;;24.254056538803127;58.483227223232845;56.03849888756407;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;VERX;VERX.AS;XAMS;EUR;OFFICIAL_CORRECTED;;3320;;;;Vanguard official;https://www.vanguard.co.uk/professional/product/etf/equity/9524/ftse-developed-europe-ex-uk-ucits-etf-eur-distributing;Invalid checksum corrected to official distributing share class.;2026-08-06;IE00BKW55S42;INVALID;CORRECTED_OFFICIAL;Vanguard official + ISO 6166 checksum;2026-08-06;FTSE Developed Europe ex U.K. Index;Quarterly;4730;5;0.17;0.18;0.18;NYSE Euronext Amsterdam;VALID;;;VERX;Euronext Amsterdam;XAMS;EUR;FINAL_VALIDATED;100;https://www.vanguard.co.uk/professional/product/etf/equity/9524/ftse-developed-europe-ex-uk-ucits-etf-eur-distributing;OFFICIAL_OR_MARKET_PAGE;2026-08-06;VERX.AS;CONFIRMED_BY_LISTING_SOURCE;IDENTITY_FINAL_VALIDATED;2026-08-06;VERX.AS;VERX;XAMS;50.187249946594235;49.65392219543457;47.98407382965088;46.58833730697632;71.81468356717343;0.4098192834476464;0.2942615079772285;0.1155577754704179;0.4400005340576172;50.187249946594235;51.29334058904093;49.08115930414754;0.11559535782396954;9.066409416861651;11.78696670162021;-10.213398067300815;2.9172969043703034;9.390722904544235;8.636608485374598;False;51.33000183105469;1385.0;1.407
IE00BQZJBX31;WisdomTree Europe Equity Income UCIT ETF;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;WisdomTree;Ireland;Europe;Actions Europe Rendement;Actions Europe Rendement;Europe;Dividend;UNKNOWN;UNKNOWN_CHECK_KIID;;MISSING;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;IE00BQZJBX31.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;IE00BQZJBX31;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;EEI;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTEEI/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;EEI.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;EEI.PA;EEI;XPAR;16.380100059509278;16.026579685211182;15.723427457809448;14.84855408668518;69.0397432031086;0.18053296007931152;0.1779598560114504;0.002573104067861126;0.12142889840262276;16.380100059509278;16.81449799834327;15.945702120675287;0.002933088909257562;10.116255272448843;10.672133172235917;-6.415245765333988;4.398647620985829;6.318505575895084;12.197437646235976;True;16.61400032043457;4.0;
IE00BZ56TQ67;WisdomTree Eurozone QualDivGr ETF EUR Ac;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;WisdomTree;Ireland;Europe;Actions Zone Euro Grandes Cap.;Actions Zone Euro Grandes Cap.;Eurozone;Dividend;UNKNOWN;UNKNOWN_CHECK_KIID;;MISSING;;19.995964171893597;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;IE00BZ56TQ67.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;IE00BZ56TQ67;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;EGRA;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTEGRA/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;EGRA.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;EGRA.PA;EGRA;XPAR;28.588000202178954;28.544600257873537;27.720800189971925;27.15867512702942;89.31507851487994;0.1988738684730933;0.06633918390455802;0.1325346845685353;0.14035701751708984;28.588000202178954;29.439743565509747;27.73625683884816;0.012195121951219513;14.506284211490824;12.968341538408223;-9.63876889509937;3.972699478493369;7.180226448356519;7.509955939071711;False;29.704999923706055;1.0;-2.851
FR001400KE06;AMUNDI PEA S&P US Cns Stp Scn UCITS ETF Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Act. Secteur Biens Conso. & Services;Act. Secteur Biens Conso. & Services;Other_or_Mixed;Blend_or_Broad;ACC;LIKELY_SWAP_FOR_PEA;0.0;OK;;10.568468329917668;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR001400KE06.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR001400KE06;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;COSE;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTCOSE/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;COSE.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;COSE.PA;COSE;XPAR;11.29180006980896;11.206120071411133;10.96086004257202;10.681027026176453;53.70628857625887;0.033092495839118996;0.04348901957546519;-0.010396523736346197;0.152571473802839;11.29180006980896;11.639781789917633;10.943818349700289;0.9308416507397181;22.440334400190622;20.196959511025792;-10.476185555945893;1.7436570502938453;4.120676645627697;3.312949926135289;False;11.319999694824219;3945.0;-12.278
FR0013412012;Amundi PEA Asie Emerg MSCI Scr UCITS ETFC;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Asie hors Japon;Actions Asie hors Japon;Emerging;Blend_or_Broad;UNKNOWN;UNKNOWN_CHECK_KIID;0.0;OK;;39.29068733103338;82.80812930857095;47.798981355462836;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;2026-04-30;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0013412012.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0013412012;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PAASI;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPAASI/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PAASI.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PAASI.PA;PAASI;XPAR;37.86574993133545;39.350600204467774;37.41246011734009;34.42863813400268;50.622407076863176;-0.3975487218714733;-0.5369806563816277;0.13943193451015445;0.9567857469831195;37.86574993133545;39.528273436930604;36.2032264257403;0.04332999066778804;27.636640286743436;31.081821782509696;-16.544591330662705;-5.185557402448038;-1.8928481628798344;15.319139413612648;True;37.939998626708984;2491.0;16.444
FR0011869312;Amundi PEA AsiePac MSCI ACAP ex Jpn ETFA;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Asie-Pacifique hors Japon;Actions Asie-Pacifique hors Japon;Japan;Blend_or_Broad;UNKNOWN;UNKNOWN_CHECK_KIID;0.0;OK;;31.64821658585433;72.03115179351423;42.473261293431854;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0011869312.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0011869312;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PAEJ;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPAEJ/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PAEJ.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PAEJ.PA;PAEJ;XPAR;26.34499979019165;27.028819885253906;25.945939865112305;24.255656929016112;52.66419034347403;-0.15793101474170257;-0.23737672326372491;0.07944570852202235;0.5399998256138393;26.34499979019165;27.258644532083267;25.431355048300034;0.02042492325501759;24.530226539258773;26.79158213032028;-12.586321359275733;-3.2658289922970374;-0.15442117167711045;13.121403170536826;True;26.510000228881836;337.0;8.801
FR0011871078;Amundi PEA Chine MSCI Ch Scr UCITS ETF-Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Chine;Actions Chine;China;Blend_or_Broad;ACC;UNKNOWN_CHECK_KIID;0.0;OK;;-5.523204044740105;18.734505324916316;-21.11372854195389;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0011871078.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0011871078;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PASI;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPASI/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PASI.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PASI.PA;PASI;XPAR;9.894349908828735;9.707319984436035;9.888149967193604;10.397441000938416;61.26251611120081;0.11769854389507906;0.09960014264471577;0.018098401250363286;0.10964305060250419;9.894349908828735;10.219564217516384;9.569135600141086;0.059393735641844574;18.934096317414305;21.01338951100017;-22.466326988428996;4.023166327059702;-4.843898757859466;-6.7322028850062;True;10.057999610900879;954.0;-28.37
FR0011882364;Amundi PEA Eau (MSCI Water) ETF Capi;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Secteur Eau;Actions Secteur Eau;Other_or_Mixed;Blend_or_Broad;ACC;UNKNOWN_CHECK_KIID;0.0;OK;;5.466114727276539;30.595674733577603;20.092206545285627;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0011882364.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0011882364;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;AWAT;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTAWAT/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;AWAT.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;AWAT.PA;AWAT;XPAR;32.40625028610229;31.90268009185791;31.480960102081298;31.428469085693358;57.57571816783275;0.19263321256985222;0.1555160432208962;0.03711716934895601;0.4396430424281529;32.40625028610229;33.1347018718336;31.67779870037099;0.026152581633415526;15.478676958929416;15.529333541738913;-10.179644822005551;1.0467985141002334;7.964076165696565;-0.17337107536478102;True;32.81999969482422;210.0;-17.381
FR0011440478;Amundi PEA Emerg EMEA MSCI ESG Tr UCITS ETFC;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Secteur Autres;Actions Secteur Autres;Emerging;ESG_Climate;UNKNOWN;UNKNOWN_CHECK_KIID;0.0;OK;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0011440478.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0011440478;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PLEM;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPLEM/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PLEM.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PLEM.PA;PLEM;XPAR;;;;;;;;;;;;;;;;;;;;;;;
FR0013412020;Amundi PEA Emerg MSCI ESG Tr UCITS ETFC;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Marchés Emergents;Actions Marchés Emergents;Emerging;ESG_Climate;UNKNOWN;SYNTHETIC;0.0;OK;;27.53;53.93;40.41;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;2026-05-27;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0013412020.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0013412020;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PAEEM;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPAEEM/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PAEEM.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PAEEM.PA;PAEEM;XPAR;;;;;;;;;;;;;;;;;;;;;;;
FR0013346681;Amundi PEA Euro Court Terme UCITS ETF;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Swap ESTR PEA;Swap ESTR PEA;Money_Market;Cash_MoneyMarket;UNKNOWN;UNKNOWN_CHECK_KIID;0.0;OK;;2.0459300703867367;11.840748502853549;-10.786641179652811;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0013346681.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0013346681;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;OBLI;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTOBLI/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;OBLI.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;OBLI.PA;OBLI;XPAR;9.77044997215271;9.75633996963501;9.736310005187988;9.69667001247406;60.00076298020066;0.00580999945663585;0.006148392793813451;-0.0003383933371776003;0.006428446088518415;9.77044997215271;9.781490068098845;9.759409876206574;0.01086039751052859;0.808907528943606;0.5265647103837299;-0.1865248679729259;0.16393231179443468;0.5244178860458693;1.0230440905601323;False;9.776000022888184;761.0;-20.801
FR0011869304;Amundi PEA Im Eurp FTSE EPRA/NAREIT ETFA;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Immobilier - Indirect Europe;Immobilier - Indirect Europe;Europe;Blend_or_Broad;UNKNOWN;UNKNOWN_CHECK_KIID;0.0;OK;;4.114774697635393;30.759334744883393;-22.173120849766438;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0011869304.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0011869304;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PMEH;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPMEH/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PMEH.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PMEH.PA;PMEH;XPAR;13.240399932861328;12.958099975585938;12.81149998664856;12.852896485328674;51.88867232677453;0.10459082622926275;0.11980149572815108;-0.01521066949888833;0.14528567450387136;13.240399932861328;13.544357239932179;12.936442625790477;0.04150118256057834;10.316510888297337;15.203016391258261;-15.957751402809217;1.4751105726625413;5.613310749974976;-1.1007065830737073;False;13.208000183105469;186.0;-18.732
FR0011869320;Amundi PEA Inde (MSCI India) ETF Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Inde;Actions Inde;India;Blend_or_Broad;ACC;UNKNOWN_CHECK_KIID;0.0;OK;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0011869320.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0011869320;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PINR;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPINR/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PINR.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PINR.PA;PINR;XPAR;;;;;;;;;;;;;;;;;;;;;;;
FR0013411980;Amundi PEA Japon Topix ETF EUR Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Japon Grandes Cap.;Actions Japon Grandes Cap.;Japan;Blend_or_Broad;ACC;SYNTHETIC;0.0;OK;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;PTPXE;PTPXE.PA;XPAR;EUR;VERIFIED;0.2;170;;18.76;;justETF + Boursorama;https://www.justetf.com/fr-be/etf-profile.html?isin=FR0013411980;"Ticker, TER and risk from justETF; recent AUM and market data from Boursorama.";2026-08-06;FR0013411980;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PTPXE;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPTPXE/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PTPXE.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PTPXE.PA;PTPXE;XPAR;;;;;;;;;;;;;;;;;;;;;;;
FR0013411998;Amundi PEA Japon Topix ETF Hdg EUR;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Secteur Autres;Actions Secteur Autres;Japan;Blend_or_Broad;UNKNOWN;SYNTHETIC;0.0;OK;;35.89432710610907;99.69246487454319;127.95179080751224;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;2026-07;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;PTPXH;PTPXH.PA;XPAR;EUR;VERIFIED;0.48;60;31;;;justETF + ETF Overlap;https://www.justetf.com/fr-be/etf-profile.html?isin=FR0013411998;Ticker, TER, AUM and holdings.;2026-08-06;FR0013411998;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PTPXH;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPTPXH/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PTPXH.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PTPXH.PA;PTPXH;XPAR;57.46199989318848;57.2911799621582;55.47396003723144;52.71151798248291;61.8287184166292;0.11352986131639398;0.019837242033612534;0.09369261928278144;0.8264285496303013;57.46199989318848;58.89226861861401;56.03173116776294;0.03719735997498231;17.54112616448593;17.23510202386273;-9.839372892692722;-0.10256645007010734;4.357140404837478;6.5839808044829695;True;58.439998626708984;113.0;13.047
