isin;name;asset_class;pea_type;pea_confidence;provider;country_domicile;region_domicile;category;morningstar_category;geo_exposure;style_factor;distribution_policy;replication_hint;dividend_yield_pct;dividend_data_status;morningstar_rating;perf_1y_pct;perf_3y_pct;perf_5y_pct;rank_cat_1y;rank_cat_3y;rank_cat_5y;perf_data_status;perf_as_of;source;as_of_date;eligible_pea_note;data_enrichment_note;enrichment_as_of;ticker_euronext;ticker_yahoo;mic;currency;mapping_status;ter_pct;aum_m;holdings;volatility_1y_pct;max_drawdown_1y_pct;source_name;source_url;evidence_note;mapping_as_of;original_isin;isin_checksum_before;isin_correction_status;isin_validation_source;isin_validation_as_of;official_benchmark;distribution_frequency;fund_total_assets_eur_m;risk_indicator;tracking_error_1y_pct;tracking_error_3y_pct;tracking_error_5y_pct;official_exchange;isin_checksum_after;ticker_validation_as_of;ticker_validation_wave;ticker_primary;primary_exchange;primary_mic;trading_currency;ticker_identity_status;ticker_confidence_pct;ticker_source_url_final;ticker_source_type;ticker_validated_as_of;ticker_yahoo_final;ticker_yahoo_status;referential_status;referential_actualised_as_of;yahoo_ticker;euronext_symbol;euronext_mic
FR001400S9V0;Amundi PEA Luxe Mnd UCITS ETF Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Act. Secteur Biens Conso. & Services;Act. Secteur Biens Conso. & Services;Other_or_Mixed;Blend_or_Broad;ACC;UNKNOWN_CHECK_KIID;;ACC_NO_DISTRIBUTION_EXPECTED;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;MLUX;MLUX.PA;XPAR;EUR;VERIFIED;0.3;12;;17.74;;justETF;https://www.justetf.com/fr/etf-profile.html?isin=FR001400S9V0;Ticker, TER, AUM and volatility.;2026-08-06;FR001400S9V0;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;MLUX;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTMLUX/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;MLUX.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;MLUX.PA;MLUX;XPAR
FR0013412004;Amundi PEA MSCI Emerging LA Sel ETF Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Amérique Latine;Actions Amérique Latine;Emerging;Blend_or_Broad;ACC;SYNTHETIC;;ACC_NO_DISTRIBUTION_EXPECTED;;31.75;24.83;48.18;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;2026-07-01;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0013412004.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0013412004;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PALAT;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPALAT/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PALAT.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PALAT.PA;PALAT;XPAR
FR001400ZGO4;Amundi PEA MSCI Emrg ESG Trns ETF S-Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Marchés Emergents;Actions Marchés Emergents;Emerging;ESG_Climate;ACC;UNKNOWN_CHECK_KIID;;ACC_NO_DISTRIBUTION_EXPECTED;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR001400ZGO4.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR001400ZGO4;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PEMS;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPEMS/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PEMS.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PEMS.PA;PEMS;XPAR
FR0013412038;Amundi PEA MSCI Europe ETF Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Europe Gdes Cap. Mixte;Actions Europe Gdes Cap. Mixte;Europe;Blend_or_Broad;ACC;UNKNOWN_CHECK_KIID;;ACC_NO_DISTRIBUTION_EXPECTED;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;PCEU;PCEU.PA;XPAR;EUR;VERIFIED;0.15;356;406;12.21;-9.39;justETF;https://www.justetf.com/fr-be/etf-profile.html?isin=FR0013412038;Euronext Paris listing, ticker, Reuters RIC, TER, AUM, performance and risk.;2026-08-06;FR0013412038;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PCEU;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPCEU/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PCEU.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PCEU.PA;PCEU;XPAR
LU1681042864;Amundi PEA MSCI USA ESG Sel ETF - EUR;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;Luxembourg;Europe;Actions Etats-Unis Gdes Cap. Mixte;Actions Etats-Unis Gdes Cap. Mixte;USA;ESG_Climate;UNKNOWN;LIKELY_SWAP_FOR_PEA;;MISSING;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU1681042864.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU1681042864;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;CU2;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTCU2/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;CU2.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;CU2.PA;CU2;XPAR
FR001400KH45;Amundi PEA MSCI USA ValAdv UCITS ETF-Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Etats-Unis Flex Cap;Actions Etats-Unis Flex Cap;USA;Blend_or_Broad;ACC;LIKELY_SWAP_FOR_PEA;;ACC_NO_DISTRIBUTION_EXPECTED;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;USVE;USVE.PA;XPAR;EUR;VERIFIED;0.5;27;;12.93;-9.4;justETF;https://www.justetf.com/en-be/etf-profile.html?isin=FR001400KH45;Euronext Paris listing, ticker, TER, AUM and risk.;2026-08-06;FR001400KH45;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;USVE;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTUSVE/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;USVE.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;USVE.PA;USVE;XPAR
FR001400U5Q4;Amundi PEA Monde (MSCI World) UCITS ETF;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Act. International Gdes Cap. Mixte;Act. International Gdes Cap. Mixte;World;Blend_or_Broad;UNKNOWN;LIKELY_SWAP_FOR_PEA;;MISSING;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;DCAM;DCAM.PA;XPAR;EUR;VERIFIED;0.2;1146;1307;;;Boursorama + ETF Overlap;https://www.boursorama.com/bourse/trackers/cours/composition/1rTDCAM/;"Euronext Paris ticker and recent AUM from Boursorama; holdings from ETF Overlap.";2026-08-06;FR001400U5Q4;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;DCAM;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTDCAM/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;DCAM.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;DCAM.PA;DCAM;XPAR
FR0011871110;Amundi PEA Nasdaq-100 UCITS ETF Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Act. Etats-Unis Gdes Cap. Croissance;Act. Etats-Unis Gdes Cap. Croissance;USA;Growth;ACC;LIKELY_SWAP_FOR_PEA;;ACC_NO_DISTRIBUTION_EXPECTED;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;PUST;PUST.PA;XPAR;EUR;VERIFIED;0.3;981;102;;;ETF Overlap;https://www.etf-overlap.com/fr/etf/pust/;Ticker, TER, AUM, holdings and Yahoo daily data reference.;2026-08-06;FR0011871110;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PUST;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPUST/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PUST.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PUST.PA;PUST;XPAR
FR001400ZGR7;Amundi PEA Nasdaq-100 UCITS ETF S-Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Act. Etats-Unis Gdes Cap. Croissance;Act. Etats-Unis Gdes Cap. Croissance;USA;Growth;ACC;LIKELY_SWAP_FOR_PEA;;ACC_NO_DISTRIBUTION_EXPECTED;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR001400ZGR7.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR001400ZGR7;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PNAS;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPNAS/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PNAS.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PNAS.PA;PNAS;XPAR
FR0013412285;Amundi PEA S&P 500 Scrn UCITS ETF - Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Etats-Unis Gdes Cap. Mixte;Actions Etats-Unis Gdes Cap. Mixte;USA;Blend_or_Broad;ACC;SYNTHETIC;;ACC_NO_DISTRIBUTION_EXPECTED;;20.56;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;2026-05-27;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;PE500;PE500.PA;XPAR;EUR;VERIFIED;0.25;1276;;12.62;-7.91;justETF + Boursorama;https://www.justetf.com/fr/etf-profile.html?isin=FR0013412285;"Ticker and risk from justETF; recent AUM and market data from Boursorama.";2026-08-06;FR0013412285;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PE500;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPE500/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PE500.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PE500.PA;PE500;XPAR
FR0013412293;Amundi PEA S&P 500 Scrn UCITS ETF EUR Hdg Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Secteur Autres;Actions Secteur Autres;USA;Blend_or_Broad;ACC;LIKELY_SWAP_FOR_PEA;;ACC_NO_DISTRIBUTION_EXPECTED;;25.68;26.79;71.04;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;2024-03-31;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;P500H;P500H.PA;XPAR;EUR;VERIFIED_WITH_AUM_CONFLICT;0.28;;;;;justETF + Boursorama;https://www.justetf.com/en/etf-profile.html?isin=FR0013412293;"Ticker verified. AUM conflict: justETF share/fund figure differs from Boursorama figure; quarantined.";2026-08-06;FR0013412293;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;P500H;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTP500H/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;P500H.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;P500H.PA;P500H;XPAR
FR0011871128;Amundi PEA S&P 500 UCITS ETF Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Etats-Unis Gdes Cap. Mixte;Actions Etats-Unis Gdes Cap. Mixte;USA;Blend_or_Broad;ACC;LIKELY_SWAP_FOR_PEA;;ACC_NO_DISTRIBUTION_EXPECTED;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0011871128.PA;XPAR;EUR;VERIFIED_YAHOO_DIRECT;;;;;;Yahoo Finance;https://fr.finance.yahoo.com/quote/FR0011871128.PA/;"Yahoo Finance exposes the ISIN-based Paris symbol; short market ticker still to confirm.";2026-08-06;FR0011871128;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PSP5;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPSP5/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PSP5.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PSP5.PA;PSP5;XPAR
FR0011871136;Amundi PEA S&P 500 UCITS ETF EUR H Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Secteur Autres;Actions Secteur Autres;USA;Blend_or_Broad;ACC;LIKELY_SWAP_FOR_PEA;;ACC_NO_DISTRIBUTION_EXPECTED;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;PSPH;PSPH.PA;XPAR;EUR;VERIFIED;0.12;211;503;;;ETF Overlap;https://www.etf-overlap.com/fr/etf/psph/;Ticker, TER, AUM and holdings.;2026-08-06;FR0011871136;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PSPH;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPSPH/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PSPH.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PSPH.PA;PSPH;XPAR
FR0011869270;Amundi PEA S&P US Industrials Scrnd ETF Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Etats-Unis Gdes Cap. Mixte;Actions Etats-Unis Gdes Cap. Mixte;USA;Blend_or_Broad;ACC;LIKELY_SWAP_FOR_PEA;;ACC_NO_DISTRIBUTION_EXPECTED;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0011869270.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0011869270;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PDJE;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPDJE/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PDJE.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PDJE.PA;PDJE;XPAR
FR001400ZGS5;Amundi PEA SP 500 Scrn UCITS ETF S-Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Actions Etats-Unis Gdes Cap. Mixte;Actions Etats-Unis Gdes Cap. Mixte;USA;Blend_or_Broad;ACC;UNKNOWN_CHECK_KIID;;ACC_NO_DISTRIBUTION_EXPECTED;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR001400ZGS5.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR001400ZGS5;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PSPS;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPSPS/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PSPS.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PSPS.PA;PSPS;XPAR
FR0013412269;Amundi PEA US Tech Screened ETF Acc;ETF;PEA_NAMED;HIGH_NAME_CONTAINS_PEA;Amundi;France;Europe;Act. Etats-Unis Gdes Cap. Croissance;Act. Etats-Unis Gdes Cap. Croissance;USA;Growth;ACC;SYNTHETIC;;ACC_NO_DISTRIBUTION_EXPECTED;;27.13;80.13;106.14;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;2026-05-30;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;PANX;PANX.PA;XPAR;EUR;VERIFIED;0.3;450;102;18.58;-11.3;justETF + ETF Overlap;https://www.justetf.com/en/etf-profile.html?isin=FR0013412269;Ticker, TER, AUM, holdings and risk.;2026-08-06;FR0013412269;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;PANX;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTPANX/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;PANX.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;PANX.PA;PANX;XPAR
